locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDNKGJJD_01922	CDS	1428				hypothetical protein
JDNKGJJD_01923	CDS	1446				hypothetical protein
JDNKGJJD_01924	CDS	1104				hypothetical protein
JDNKGJJD_01925	CDS	225				hypothetical protein
JDNKGJJD_01926	CDS	216				hypothetical protein
JDNKGJJD_01927	CDS	315				hypothetical protein
JDNKGJJD_01928	CDS	768				hypothetical protein
JDNKGJJD_01929	CDS	957				hypothetical protein
JDNKGJJD_01930	CDS	633				hypothetical protein
JDNKGJJD_01931	CDS	390				hypothetical protein
JDNKGJJD_01932	CDS	369				hypothetical protein
JDNKGJJD_01933	CDS	243				hypothetical protein
JDNKGJJD_01934	CDS	414				hypothetical protein
JDNKGJJD_01935	CDS	369				hypothetical protein
JDNKGJJD_01936	CDS	393				hypothetical protein
JDNKGJJD_01937	CDS	930				hypothetical protein
JDNKGJJD_01938	CDS	534				hypothetical protein
JDNKGJJD_01939	CDS	180				hypothetical protein
JDNKGJJD_01940	CDS	438				hypothetical protein
JDNKGJJD_01941	CDS	525				hypothetical protein
JDNKGJJD_01942	CDS	4227				hypothetical protein
JDNKGJJD_01943	CDS	318				hypothetical protein
JDNKGJJD_01944	CDS	330				hypothetical protein
JDNKGJJD_01945	CDS	336				hypothetical protein
JDNKGJJD_01946	CDS	345				hypothetical protein
JDNKGJJD_01947	CDS	1161				hypothetical protein
JDNKGJJD_01948	CDS	807				hypothetical protein
JDNKGJJD_01949	CDS	243				hypothetical protein
JDNKGJJD_01950	CDS	756				hypothetical protein
JDNKGJJD_01951	CDS	666				hypothetical protein
JDNKGJJD_01952	CDS	4401				hypothetical protein
JDNKGJJD_01953	CDS	561				hypothetical protein
JDNKGJJD_01954	CDS	390				hypothetical protein
JDNKGJJD_01955	CDS	579				hypothetical protein
JDNKGJJD_01956	CDS	417				hypothetical protein
JDNKGJJD_01957	CDS	123				hypothetical protein
JDNKGJJD_01958	CDS	228				hypothetical protein
JDNKGJJD_01959	CDS	168				hypothetical protein
JDNKGJJD_01960	CDS	1287	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
JDNKGJJD_01961	CDS	897	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JDNKGJJD_01962	CDS	804	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JDNKGJJD_01963	CDS	1050				hypothetical protein
JDNKGJJD_01964	CDS	876				hypothetical protein
JDNKGJJD_01965	CDS	996				hypothetical protein
JDNKGJJD_01966	CDS	513				hypothetical protein
JDNKGJJD_01967	CDS	1230	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
JDNKGJJD_01968	CDS	660	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
JDNKGJJD_01969	CDS	1872	btuB_5		COG4206	Vitamin B12 transporter BtuB
JDNKGJJD_01970	CDS	579	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
JDNKGJJD_01971	CDS	720	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
JDNKGJJD_01972	CDS	531				hypothetical protein
JDNKGJJD_01973	CDS	1173				hypothetical protein
JDNKGJJD_01974	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
JDNKGJJD_01975	CDS	687	baeR		COG0745	Transcriptional regulatory protein BaeR
JDNKGJJD_01976	CDS	1557	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
JDNKGJJD_01977	CDS	381				hypothetical protein
JDNKGJJD_01978	CDS	1803	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JDNKGJJD_01979	CDS	1782	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JDNKGJJD_01980	CDS	483	psiE			Protein PsiE
JDNKGJJD_01981	CDS	384				hypothetical protein
JDNKGJJD_01982	CDS	447				hypothetical protein
JDNKGJJD_01983	CDS	1464	clsA	2.7.8.-		Cardiolipin synthase A
JDNKGJJD_01984	CDS	2058			COG1629	putative TonB-dependent receptor
JDNKGJJD_01985	CDS	765				hypothetical protein
JDNKGJJD_01986	CDS	1779	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
JDNKGJJD_01987	CDS	696				hypothetical protein
JDNKGJJD_01988	CDS	1026	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JDNKGJJD_01989	CDS	867	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
JDNKGJJD_01990	CDS	1287	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JDNKGJJD_01991	CDS	1575	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JDNKGJJD_01992	CDS	270	fis		COG2901	DNA-binding protein Fis
JDNKGJJD_01993	CDS	843				hypothetical protein
JDNKGJJD_01994	CDS	906	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
JDNKGJJD_01995	CDS	231				hypothetical protein
JDNKGJJD_01996	CDS	1881	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JDNKGJJD_01997	CDS	1008				hypothetical protein
JDNKGJJD_01998	CDS	1551			COG2308	putative protein
JDNKGJJD_01999	CDS	597				hypothetical protein
JDNKGJJD_02000	CDS	780			COG1305	putative protein
JDNKGJJD_02001	CDS	735				hypothetical protein
JDNKGJJD_02002	CDS	1077	alr1	5.1.1.1	COG0787	Alanine racemase
JDNKGJJD_02003	CDS	1446	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JDNKGJJD_02004	CDS	447	rplI		COG0359	50S ribosomal protein L9
JDNKGJJD_02005	CDS	228	rpsR		COG0238	30S ribosomal protein S18
JDNKGJJD_02006	CDS	384	rpsF		COG0360	30S ribosomal protein S6
JDNKGJJD_02007	CDS	879	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
JDNKGJJD_02008	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
JDNKGJJD_02009	CDS	621	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
JDNKGJJD_02010	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
JDNKGJJD_02011	CDS	1053	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
JDNKGJJD_02012	CDS	756				hypothetical protein
JDNKGJJD_02013	CDS	2379	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
JDNKGJJD_02014	CDS	1584	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
JDNKGJJD_02015	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
JDNKGJJD_02016	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
JDNKGJJD_02017	CDS	2055			COG2200	putative signaling protein
JDNKGJJD_02018	CDS	564				hypothetical protein
JDNKGJJD_02019	CDS	588				hypothetical protein
JDNKGJJD_02020	CDS	864				hypothetical protein
JDNKGJJD_02021	CDS	2826				hypothetical protein
JDNKGJJD_02022	CDS	1590				hypothetical protein
JDNKGJJD_02023	CDS	861				hypothetical protein
JDNKGJJD_02024	CDS	879				hypothetical protein
JDNKGJJD_02025	CDS	864				hypothetical protein
JDNKGJJD_02026	CDS	552				hypothetical protein
JDNKGJJD_02027	CDS	1200	intA_2		COG0582	Prophage integrase IntA
JDNKGJJD_02028	CDS	222				hypothetical protein
JDNKGJJD_02029	CDS	750				hypothetical protein
JDNKGJJD_02030	CDS	996				hypothetical protein
JDNKGJJD_02031	CDS	1047				hypothetical protein
JDNKGJJD_02032	CDS	945				hypothetical protein
JDNKGJJD_02033	CDS	432				hypothetical protein
JDNKGJJD_02034	CDS	288				hypothetical protein
JDNKGJJD_02035	CDS	507				hypothetical protein
JDNKGJJD_02036	CDS	555				hypothetical protein
JDNKGJJD_02037	CDS	1041				hypothetical protein
JDNKGJJD_02038	CDS	942				hypothetical protein
JDNKGJJD_02039	CDS	1569				hypothetical protein
JDNKGJJD_02040	CDS	477				hypothetical protein
JDNKGJJD_02041	CDS	294				hypothetical protein
JDNKGJJD_02042	CDS	156				hypothetical protein
JDNKGJJD_02043	CDS	384				hypothetical protein
JDNKGJJD_02044	CDS	606	yrdA_1		COG0663	Protein YrdA
JDNKGJJD_02045	CDS	966	paaX		COG3327	Transcriptional repressor PaaX
JDNKGJJD_02046	CDS	1290	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
JDNKGJJD_02047	CDS	1209	pcaF_3	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
JDNKGJJD_02048	CDS	1539	paaH_1	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
JDNKGJJD_02049	CDS	792	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
JDNKGJJD_02050	CDS	774	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JDNKGJJD_02051	CDS	1062	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
JDNKGJJD_02052	CDS	501	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
JDNKGJJD_02053	CDS	756	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
JDNKGJJD_02054	CDS	291	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
JDNKGJJD_02055	CDS	939	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
JDNKGJJD_02056	CDS	2103	paaZ		COG2030	Bifunctional protein PaaZ
JDNKGJJD_02057	CDS	1380	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
JDNKGJJD_02058	CDS	1572	yveA		COG0531	Aspartate-proton symporter
JDNKGJJD_02059	CDS	1581		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
JDNKGJJD_02060	CDS	1290	abaF_1			Fosfomycin resistance protein AbaF
JDNKGJJD_02061	CDS	753	rhaS_5			HTH-type transcriptional activator RhaS
JDNKGJJD_02062	CDS	1263	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
JDNKGJJD_02063	CDS	231				hypothetical protein
JDNKGJJD_02064	CDS	1104	thiO_1	1.4.3.19		Glycine oxidase
JDNKGJJD_02065	CDS	933		5.1.1.8		4-hydroxyproline 2-epimerase
JDNKGJJD_02066	CDS	684	glaR		COG1802	HTH-type transcriptional repressor GlaR
JDNKGJJD_02067	CDS	909				hypothetical protein
JDNKGJJD_02068	CDS	936	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JDNKGJJD_02069	CDS	858				hypothetical protein
JDNKGJJD_02070	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
JDNKGJJD_02071	CDS	219				hypothetical protein
JDNKGJJD_02072	CDS	720	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
JDNKGJJD_02073	CDS	510		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
JDNKGJJD_02074	CDS	1728	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
JDNKGJJD_02075	CDS	723				hypothetical protein
JDNKGJJD_02076	CDS	816	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
JDNKGJJD_02077	CDS	1386	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
JDNKGJJD_02078	CDS	1437	potE			Putrescine transporter PotE
JDNKGJJD_02079	CDS	1512	ald1	1.2.1.48		Long-chain-aldehyde dehydrogenase
JDNKGJJD_02080	CDS	1191				hypothetical protein
JDNKGJJD_02081	CDS	969				hypothetical protein
JDNKGJJD_02082	CDS	1173	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
JDNKGJJD_02083	CDS	1713	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
JDNKGJJD_02084	CDS	360				hypothetical protein
JDNKGJJD_02085	CDS	870	rhaS_6			HTH-type transcriptional activator RhaS
JDNKGJJD_02086	CDS	828	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
JDNKGJJD_02087	CDS	1158				hypothetical protein
JDNKGJJD_02088	CDS	258				hypothetical protein
JDNKGJJD_02089	CDS	2607	pepN_3	3.4.11.2	COG0308	Aminopeptidase N
JDNKGJJD_02090	CDS	687				hypothetical protein
JDNKGJJD_02091	CDS	762				hypothetical protein
JDNKGJJD_02092	CDS	684				hypothetical protein
JDNKGJJD_02093	CDS	558	pheA2	5.4.99.5	COG1605	Secreted chorismate mutase
JDNKGJJD_02094	CDS	498	lrp_2		COG1522	Leucine-responsive regulatory protein
JDNKGJJD_02095	CDS	1449	rpoN_1		COG1508	RNA polymerase sigma-54 factor
JDNKGJJD_02096	CDS	339	hpf_1		COG1544	Ribosome hibernation promoting factor
JDNKGJJD_02097	CDS	252			COG5007	putative protein
JDNKGJJD_02098	CDS	1257	murA_1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JDNKGJJD_02099	CDS	684	hisG_1	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JDNKGJJD_02100	CDS	1323	hisD_1	1.1.1.23	COG0141	Histidinol dehydrogenase
JDNKGJJD_02101	CDS	1086	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JDNKGJJD_02102	CDS	1389	menF_1	5.4.4.2		Isochorismate synthase MenF
JDNKGJJD_02103	CDS	855				hypothetical protein
JDNKGJJD_02104	CDS	804				hypothetical protein
JDNKGJJD_02105	CDS	1185				hypothetical protein
JDNKGJJD_02106	CDS	1665				hypothetical protein
JDNKGJJD_02107	CDS	552				hypothetical protein
JDNKGJJD_02108	CDS	1665				hypothetical protein
JDNKGJJD_02109	CDS	1185				hypothetical protein
JDNKGJJD_02110	CDS	804				hypothetical protein
JDNKGJJD_02111	CDS	855				hypothetical protein
JDNKGJJD_02112	CDS	1389	menF_2	5.4.4.2		Isochorismate synthase MenF
JDNKGJJD_02113	CDS	1086	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JDNKGJJD_02114	CDS	1323	hisD_2	1.1.1.23	COG0141	Histidinol dehydrogenase
JDNKGJJD_02115	CDS	684	hisG_2	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JDNKGJJD_02116	CDS	1257	murA_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JDNKGJJD_02117	CDS	252			COG5007	putative protein
JDNKGJJD_02118	CDS	339	hpf_2		COG1544	Ribosome hibernation promoting factor
JDNKGJJD_02119	CDS	1449	rpoN_2		COG1508	RNA polymerase sigma-54 factor
JDNKGJJD_02120	CDS	438				hypothetical protein
JDNKGJJD_02121	CDS	936	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
JDNKGJJD_02122	CDS	1101	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JDNKGJJD_02123	CDS	1287	gltP_2		COG1301	Proton/glutamate-aspartate symporter
JDNKGJJD_02124	CDS	1086				hypothetical protein
JDNKGJJD_02125	CDS	1119	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
JDNKGJJD_02126	CDS	1365				hypothetical protein
JDNKGJJD_02127	CDS	1263				hypothetical protein
JDNKGJJD_02128	CDS	948				hypothetical protein
JDNKGJJD_02129	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JDNKGJJD_02130	CDS	1011				putative HTH-type transcriptional regulator
JDNKGJJD_02131	CDS	222	infA		COG0361	Translation initiation factor IF-1
JDNKGJJD_02132	CDS	369				hypothetical protein
JDNKGJJD_02133	CDS	408				hypothetical protein
JDNKGJJD_02134	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JDNKGJJD_02135	CDS	591				hypothetical protein
JDNKGJJD_02136	CDS	648	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
JDNKGJJD_02137	CDS	1530	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
JDNKGJJD_02138	CDS	255				hypothetical protein
JDNKGJJD_02139	CDS	861	cmpR_3			HTH-type transcriptional activator CmpR
JDNKGJJD_02140	CDS	651		3.1.3.-	COG0560	putative phosphatase
JDNKGJJD_02141	CDS	486	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
JDNKGJJD_02142	CDS	2295	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
JDNKGJJD_02143	CDS	2157	katG	1.11.1.21	COG0376	Catalase-peroxidase
JDNKGJJD_02144	CDS	1053			COG2220	putative protein
JDNKGJJD_02145	CDS	4173				hypothetical protein
JDNKGJJD_02146	CDS	768				hypothetical protein
JDNKGJJD_02147	CDS	780				hypothetical protein
JDNKGJJD_02148	CDS	1725				hypothetical protein
JDNKGJJD_02149	CDS	699				hypothetical protein
JDNKGJJD_02150	CDS	330				DNA base-flipping protein
JDNKGJJD_02151	CDS	438	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
JDNKGJJD_02152	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
JDNKGJJD_02153	CDS	477	greA		COG0782	Transcription elongation factor GreA
JDNKGJJD_02154	CDS	3231	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JDNKGJJD_02155	CDS	1140	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JDNKGJJD_02156	CDS	588				hypothetical protein
JDNKGJJD_02157	CDS	537				hypothetical protein
JDNKGJJD_02158	CDS	324			COG1534	RNA-binding protein
JDNKGJJD_02159	CDS	651	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
JDNKGJJD_02160	CDS	1896	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JDNKGJJD_02161	CDS	852	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
JDNKGJJD_02162	CDS	315				hypothetical protein
JDNKGJJD_02163	CDS	345				hypothetical protein
JDNKGJJD_02164	tRNA	86				tRNA-Leu(taa)
JDNKGJJD_02165	CDS	1764				hypothetical protein
JDNKGJJD_02166	tRNA	86				tRNA-Leu(taa)
JDNKGJJD_02167	tRNA	74				tRNA-Cys(gca)
JDNKGJJD_02168	CDS	849	folD			Bifunctional protein FolD protein
JDNKGJJD_02169	CDS	669				hypothetical protein
JDNKGJJD_02170	CDS	423				hypothetical protein
JDNKGJJD_02171	CDS	1320	kgtP_1			Alpha-ketoglutarate permease
JDNKGJJD_02172	CDS	138				hypothetical protein
JDNKGJJD_02173	CDS	792				hypothetical protein
JDNKGJJD_02174	CDS	2022	uvrB		COG0556	UvrABC system protein B
JDNKGJJD_02175	CDS	588	blc		COG3040	Outer membrane lipoprotein Blc
JDNKGJJD_02176	CDS	945	rarD		COG2962	Protein RarD
JDNKGJJD_02177	CDS	1458	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
JDNKGJJD_02178	CDS	735				hypothetical protein
JDNKGJJD_02179	CDS	675				hypothetical protein
JDNKGJJD_02180	CDS	1221	obg	3.6.5.-		GTPase Obg
JDNKGJJD_02181	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
JDNKGJJD_02182	CDS	657		3.1.3.-	COG0560	putative phosphatase
JDNKGJJD_02183	CDS	1209				hypothetical protein
JDNKGJJD_02184	CDS	1026	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JDNKGJJD_02185	CDS	1047		1.13.12.-	COG2070	Nitronate monooxygenase
JDNKGJJD_02186	CDS	702				hypothetical protein
JDNKGJJD_02187	CDS	1221				hypothetical protein
JDNKGJJD_02188	CDS	1137	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
JDNKGJJD_02189	CDS	906				hypothetical protein
JDNKGJJD_02190	CDS	1845				hypothetical protein
JDNKGJJD_02191	CDS	1251	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JDNKGJJD_02192	CDS	897				hypothetical protein
JDNKGJJD_02193	CDS	741				hypothetical protein
JDNKGJJD_02194	CDS	1443	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
JDNKGJJD_02195	CDS	483	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JDNKGJJD_02196	CDS	1287	ndh	1.6.99.3	COG1252	NADH dehydrogenase
JDNKGJJD_02197	CDS	198				hypothetical protein
JDNKGJJD_02198	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
JDNKGJJD_02199	CDS	717	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
JDNKGJJD_02200	CDS	2655	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
JDNKGJJD_02201	CDS	606	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
JDNKGJJD_02202	CDS	2034	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
JDNKGJJD_02203	CDS	1710	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
JDNKGJJD_02204	CDS	135				hypothetical protein
JDNKGJJD_02205	CDS	522				hypothetical protein
JDNKGJJD_02206	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
JDNKGJJD_02207	CDS	1299			COG0661	putative protein
JDNKGJJD_02208	CDS	777	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
JDNKGJJD_02209	CDS	579				hypothetical protein
JDNKGJJD_02210	CDS	1644	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JDNKGJJD_02211	CDS	1137	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JDNKGJJD_02212	CDS	771		1.-.-.-		putative oxidoreductase
JDNKGJJD_02213	CDS	1029				hypothetical protein
JDNKGJJD_02214	CDS	822	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JDNKGJJD_02215	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
JDNKGJJD_02216	CDS	840	hchA_2	3.5.1.124		Protein/nucleic acid deglycase HchA
JDNKGJJD_02217	CDS	903	pgrR_1			HTH-type transcriptional regulator PgrR
JDNKGJJD_02218	CDS	423				hypothetical protein
JDNKGJJD_02219	CDS	504				hypothetical protein
JDNKGJJD_02220	CDS	1005	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDNKGJJD_02221	CDS	564		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JDNKGJJD_02222	CDS	465				hypothetical protein
JDNKGJJD_02223	CDS	1248	pgaC_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
JDNKGJJD_02224	CDS	414				hypothetical protein
JDNKGJJD_02225	CDS	315				hypothetical protein
JDNKGJJD_02226	CDS	702				hypothetical protein
JDNKGJJD_02227	CDS	702				hypothetical protein
JDNKGJJD_02228	CDS	666	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
JDNKGJJD_02229	CDS	375				hypothetical protein
JDNKGJJD_02230	CDS	381				hypothetical protein
JDNKGJJD_02231	CDS	2091	cntO_3			Metal-pseudopaline receptor CntO
JDNKGJJD_02232	CDS	1146				hypothetical protein
JDNKGJJD_02233	CDS	468	lrp_3		COG1522	Leucine-responsive regulatory protein
JDNKGJJD_02234	CDS	1266	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
JDNKGJJD_02235	CDS	1104	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
JDNKGJJD_02236	CDS	360	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
JDNKGJJD_02237	CDS	1440	cycA_5		COG1113	D-serine/D-alanine/glycine transporter
JDNKGJJD_02238	CDS	1431	cycA_6		COG1113	D-serine/D-alanine/glycine transporter
JDNKGJJD_02239	CDS	882	hdfR_2			HTH-type transcriptional regulator HdfR
JDNKGJJD_02240	CDS	1518	mmsA	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
JDNKGJJD_02241	CDS	891	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
JDNKGJJD_02242	CDS	1650	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JDNKGJJD_02243	CDS	1128	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JDNKGJJD_02244	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
JDNKGJJD_02245	CDS	1026	fadJ_3	5.1.2.3		Fatty acid oxidation complex subunit alpha
JDNKGJJD_02246	CDS	1353	abaF_2			Fosfomycin resistance protein AbaF
JDNKGJJD_02247	CDS	552	anoI	2.3.1.184		Acyl-homoserine-lactone synthase
JDNKGJJD_02248	CDS	417				hypothetical protein
JDNKGJJD_02249	CDS	1395	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
JDNKGJJD_02250	CDS	1248	ybjJ			Inner membrane protein YbjJ
JDNKGJJD_02251	CDS	465	bfr_1	1.16.3.1	COG2193	Bacterioferritin
JDNKGJJD_02252	CDS	2037	ligA	6.5.1.2	COG0272	DNA ligase
JDNKGJJD_02253	CDS	1038	zipA			Cell division protein ZipA
JDNKGJJD_02254	CDS	3450	smc		COG1196	Chromosome partition protein Smc
JDNKGJJD_02255	CDS	696				hypothetical protein
JDNKGJJD_02256	CDS	804				hypothetical protein
JDNKGJJD_02257	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JDNKGJJD_02258	CDS	735	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
JDNKGJJD_02259	CDS	1410	ffh		COG0541	Signal recognition particle protein
JDNKGJJD_02260	CDS	810	ypjD		COG4137	Inner membrane protein YpjD
JDNKGJJD_02261	CDS	945	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
JDNKGJJD_02262	CDS	954				hypothetical protein
JDNKGJJD_02263	CDS	2412				hypothetical protein
JDNKGJJD_02264	CDS	726				hypothetical protein
JDNKGJJD_02265	CDS	2136				hypothetical protein
JDNKGJJD_02266	CDS	1308				hypothetical protein
JDNKGJJD_02267	CDS	570	dcd	3.5.4.13		dCTP deaminase
JDNKGJJD_02268	CDS	429				hypothetical protein
JDNKGJJD_02269	CDS	162				hypothetical protein
JDNKGJJD_02270	CDS	1107	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JDNKGJJD_02271	CDS	888				hypothetical protein
JDNKGJJD_02272	CDS	591	lemA_1		COG1704	Protein LemA
JDNKGJJD_02273	CDS	1083				hypothetical protein
JDNKGJJD_02274	CDS	561				hypothetical protein
JDNKGJJD_02275	CDS	486	pilA_1			Fimbrial protein
JDNKGJJD_02276	CDS	1629				hypothetical protein
JDNKGJJD_02277	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
JDNKGJJD_02278	CDS	195	bfd_1		COG2906	Bacterioferritin-associated ferredoxin
JDNKGJJD_02279	CDS	384	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JDNKGJJD_02280	CDS	2106	spoT_1		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
JDNKGJJD_02281	CDS	279	rpoZ_1	2.7.7.6		DNA-directed RNA polymerase subunit omega
JDNKGJJD_02282	CDS	630	gmk_1	2.7.4.8	COG0194	Guanylate kinase
