locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCOPLJJ_03798	CDS	942	fatD			Ferric-anguibactin transport system permease protein FatD
OGCOPLJJ_03799	CDS	858	kdsA	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
OGCOPLJJ_03800	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
OGCOPLJJ_03801	CDS	204				hypothetical protein
OGCOPLJJ_03802	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OGCOPLJJ_03803	CDS	1008	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OGCOPLJJ_03804	CDS	369	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
OGCOPLJJ_03805	CDS	351				hypothetical protein
OGCOPLJJ_03806	CDS	285				hypothetical protein
OGCOPLJJ_03807	CDS	309				hypothetical protein
OGCOPLJJ_03808	CDS	237				hypothetical protein
OGCOPLJJ_03809	CDS	909	oxyR			Hydrogen peroxide-inducible genes activator
OGCOPLJJ_03810	CDS	945	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
OGCOPLJJ_03811	CDS	1182	rubB	1.18.1.1	COG1251	Rubredoxin-NAD(+) reductase
OGCOPLJJ_03812	CDS	165	rubA		COG1773	Rubredoxin
OGCOPLJJ_03813	CDS	105				hypothetical protein
OGCOPLJJ_03814	CDS	864				hypothetical protein
OGCOPLJJ_03815	CDS	519				hypothetical protein
OGCOPLJJ_03816	CDS	519				hypothetical protein
OGCOPLJJ_03817	CDS	864				hypothetical protein
OGCOPLJJ_03818	CDS	375	gcvH_1		COG0509	Glycine cleavage system H protein
OGCOPLJJ_03819	CDS	1026				putative HTH-type transcriptional regulator
OGCOPLJJ_03820	CDS	441				hypothetical protein
OGCOPLJJ_03821	CDS	1848		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OGCOPLJJ_03822	CDS	552	kipR		COG1414	HTH-type transcriptional regulator KipR
OGCOPLJJ_03823	CDS	1320	ttuB_4			Putative tartrate transporter
OGCOPLJJ_03824	CDS	1011		1.1.1.81	COG0111	Hydroxypyruvate reductase
OGCOPLJJ_03825	CDS	678	rraA			Regulator of ribonuclease activity A
OGCOPLJJ_03826	CDS	183				hypothetical protein
OGCOPLJJ_03827	CDS	1092				hypothetical protein
OGCOPLJJ_03828	CDS	717				hypothetical protein
OGCOPLJJ_03829	CDS	717				hypothetical protein
OGCOPLJJ_03830	CDS	1092				hypothetical protein
OGCOPLJJ_03831	CDS	306				hypothetical protein
OGCOPLJJ_03832	CDS	1569	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
OGCOPLJJ_03833	CDS	1392				hypothetical protein
OGCOPLJJ_03834	CDS	435				hypothetical protein
OGCOPLJJ_03835	CDS	390				hypothetical protein
OGCOPLJJ_03836	CDS	1173	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
OGCOPLJJ_03837	CDS	2154	fadB			Fatty acid oxidation complex subunit alpha
OGCOPLJJ_03838	CDS	669				hypothetical protein
OGCOPLJJ_03839	CDS	576				hypothetical protein
OGCOPLJJ_03840	CDS	144				hypothetical protein
OGCOPLJJ_03841	CDS	1476	msr(E)			ABC-F type ribosomal protection protein Msr(E)
OGCOPLJJ_03842	CDS	648				hypothetical protein
OGCOPLJJ_03843	CDS	456				hypothetical protein
OGCOPLJJ_03844	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
OGCOPLJJ_03845	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
OGCOPLJJ_03846	CDS	1290				hypothetical protein
OGCOPLJJ_03847	CDS	813		3.1.1.92		4-sulfomuconolactone hydrolase
OGCOPLJJ_03848	CDS	1341	ttuB_5			Putative tartrate transporter
OGCOPLJJ_03849	CDS	975	ssuA_5			Putative aliphatic sulfonates-binding protein
OGCOPLJJ_03850	CDS	840	ssuC_6		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
OGCOPLJJ_03851	CDS	816	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OGCOPLJJ_03852	CDS	1089	prfA_1		COG0216	Peptide chain release factor RF1
OGCOPLJJ_03853	CDS	1842				hypothetical protein
OGCOPLJJ_03854	CDS	444				Putative universal stress protein
OGCOPLJJ_03855	CDS	1389	gdhB_2	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
OGCOPLJJ_03856	CDS	429	bfr_4	1.16.3.1	COG2193	Bacterioferritin
OGCOPLJJ_03857	CDS	1248	ybjJ			Inner membrane protein YbjJ
OGCOPLJJ_03858	CDS	1431	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
OGCOPLJJ_03859	CDS	363				hypothetical protein
OGCOPLJJ_03860	CDS	963				hypothetical protein
OGCOPLJJ_03861	CDS	831				hypothetical protein
OGCOPLJJ_03862	CDS	1551		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
OGCOPLJJ_03863	CDS	1416	aspA_1	4.3.1.1	COG1027	Aspartate ammonia-lyase
OGCOPLJJ_03864	CDS	2208	fatA_2			Ferric-anguibactin receptor FatA
OGCOPLJJ_03865	CDS	282	ygeA_1	5.1.1.13		L-aspartate/glutamate-specific racemase
OGCOPLJJ_03866	CDS	711				hypothetical protein
OGCOPLJJ_03867	CDS	1701	pqiB_1		COG3008	Intermembrane transport protein PqiB
OGCOPLJJ_03868	CDS	807				hypothetical protein
OGCOPLJJ_03869	CDS	186				hypothetical protein
OGCOPLJJ_03870	CDS	570			COG2220	putative protein
OGCOPLJJ_03871	CDS	2157	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
OGCOPLJJ_03872	CDS	1293				Tn3 family transposase TnXax1
OGCOPLJJ_03873	CDS	132				hypothetical protein
OGCOPLJJ_03874	CDS	540				hypothetical protein
OGCOPLJJ_03875	CDS	315				hypothetical protein
OGCOPLJJ_03876	CDS	336				hypothetical protein
OGCOPLJJ_03877	CDS	996	gapA_1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
OGCOPLJJ_03878	CDS	996	gapA_2	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
OGCOPLJJ_03879	CDS	336				hypothetical protein
OGCOPLJJ_03880	CDS	315				hypothetical protein
OGCOPLJJ_03881	CDS	336	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
OGCOPLJJ_03882	CDS	558	ywrO_3	1.6.99.-	COG2249	General stress protein 14
OGCOPLJJ_03883	CDS	315				hypothetical protein
OGCOPLJJ_03884	CDS	315				hypothetical protein
OGCOPLJJ_03885	CDS	558	ywrO_4	1.6.99.-	COG2249	General stress protein 14
OGCOPLJJ_03886	CDS	336	hxlR_3		COG1733	HTH-type transcriptional activator HxlR
OGCOPLJJ_03887	CDS	219				hypothetical protein
OGCOPLJJ_03888	CDS	219				hypothetical protein
OGCOPLJJ_03889	CDS	903				hypothetical protein
OGCOPLJJ_03890	CDS	312				hypothetical protein
OGCOPLJJ_03891	CDS	258				hypothetical protein
OGCOPLJJ_03892	CDS	258				hypothetical protein
OGCOPLJJ_03893	CDS	312				hypothetical protein
OGCOPLJJ_03894	CDS	903				hypothetical protein
OGCOPLJJ_03895	CDS	1722	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
OGCOPLJJ_03896	CDS	1380	aroP_3		COG1113	Aromatic amino acid transport protein AroP
OGCOPLJJ_03897	CDS	660	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
OGCOPLJJ_03898	CDS	666	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
OGCOPLJJ_03899	CDS	732	glnQ_2			Glutamine transport ATP-binding protein GlnQ
OGCOPLJJ_03900	CDS	861	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
OGCOPLJJ_03901	CDS	174				hypothetical protein
OGCOPLJJ_03902	CDS	516				hypothetical protein
OGCOPLJJ_03903	CDS	249				hypothetical protein
OGCOPLJJ_03904	CDS	219				hypothetical protein
OGCOPLJJ_03905	CDS	336				hypothetical protein
OGCOPLJJ_03906	CDS	270				hypothetical protein
OGCOPLJJ_03907	CDS	1245	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
OGCOPLJJ_03908	CDS	645				hypothetical protein
OGCOPLJJ_03909	CDS	483	ispF_1	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OGCOPLJJ_03910	CDS	186				hypothetical protein
OGCOPLJJ_03911	CDS	759				hypothetical protein
OGCOPLJJ_03912	CDS	297	pyrB_2	2.1.3.2	COG0540	Aspartate carbamoyltransferase
OGCOPLJJ_03913	CDS	210	pyrI			Aspartate carbamoyltransferase regulatory chain
OGCOPLJJ_03914	CDS	936	argR_2			Arginine repressor
OGCOPLJJ_03915	CDS	471				hypothetical protein
OGCOPLJJ_03916	CDS	894				hypothetical protein
OGCOPLJJ_03917	CDS	1452				hypothetical protein
OGCOPLJJ_03918	CDS	1104				hypothetical protein
OGCOPLJJ_03919	CDS	510				hypothetical protein
OGCOPLJJ_03920	CDS	759				hypothetical protein
OGCOPLJJ_03921	CDS	621				hypothetical protein
OGCOPLJJ_03922	CDS	1605	dhbF_2		COG1020	Dimodular nonribosomal peptide synthase
OGCOPLJJ_03923	CDS	1584	angR			Anguibactin system regulator
OGCOPLJJ_03924	CDS	1218				hypothetical protein
OGCOPLJJ_03925	CDS	1218				hypothetical protein
OGCOPLJJ_03926	CDS	156				hypothetical protein
OGCOPLJJ_03927	CDS	1179				hypothetical protein
OGCOPLJJ_03928	CDS	1035	pyrC	3.5.2.3	COG0418	Dihydroorotase
OGCOPLJJ_03929	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
OGCOPLJJ_03930	tRNA	76				tRNA-Glu(ttc)
OGCOPLJJ_03931	CDS	1368				hypothetical protein
OGCOPLJJ_03932	CDS	912	yddG		COG0697	Aromatic amino acid exporter YddG
OGCOPLJJ_03933	CDS	474	ygeA_2	5.1.1.13		L-aspartate/glutamate-specific racemase
OGCOPLJJ_03934	CDS	459				hypothetical protein
OGCOPLJJ_03935	CDS	435				hypothetical protein
OGCOPLJJ_03936	CDS	933	dmlR_16			HTH-type transcriptional regulator DmlR
OGCOPLJJ_03937	CDS	1281	sauU			putative sulfoacetate transporter SauU
OGCOPLJJ_03938	CDS	1056	tarM	2.4.1.70		Poly(ribitol-phosphate) alpha-N-acetylglucosaminyltransferase
OGCOPLJJ_03939	CDS	732				hypothetical protein
OGCOPLJJ_03940	CDS	672				hypothetical protein
OGCOPLJJ_03941	CDS	381				hypothetical protein
OGCOPLJJ_03942	CDS	1662	ettA		COG0488	Energy-dependent translational throttle protein EttA
OGCOPLJJ_03943	CDS	1611			COG1132	putative ABC transporter ATP-binding/permease protein
OGCOPLJJ_03944	CDS	1596	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
OGCOPLJJ_03945	CDS	1047				hypothetical protein
OGCOPLJJ_03946	CDS	636	gacA			Response regulator GacA
OGCOPLJJ_03947	CDS	906				hypothetical protein
OGCOPLJJ_03948	CDS	795	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
OGCOPLJJ_03949	CDS	600	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
OGCOPLJJ_03950	CDS	645				hypothetical protein
OGCOPLJJ_03951	CDS	138				hypothetical protein
OGCOPLJJ_03952	CDS	444				hypothetical protein
OGCOPLJJ_03953	CDS	705	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OGCOPLJJ_03954	CDS	219				hypothetical protein
OGCOPLJJ_03955	CDS	219				hypothetical protein
OGCOPLJJ_03956	CDS	705	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OGCOPLJJ_03957	CDS	444				hypothetical protein
OGCOPLJJ_03958	CDS	138				hypothetical protein
OGCOPLJJ_03959	CDS	453				hypothetical protein
OGCOPLJJ_03960	CDS	921	metR			HTH-type transcriptional regulator MetR
OGCOPLJJ_03961	CDS	795				hypothetical protein
OGCOPLJJ_03962	CDS	426				hypothetical protein
OGCOPLJJ_03963	CDS	1179		3.4.21.-		Extracellular serine proteinase
OGCOPLJJ_03964	CDS	1455	bicA_2		COG0659	Bicarbonate transporter BicA
OGCOPLJJ_03965	CDS	171				hypothetical protein
OGCOPLJJ_03966	CDS	1203	sstT_1		COG3633	Serine/threonine transporter SstT
OGCOPLJJ_03967	CDS	279				hypothetical protein
OGCOPLJJ_03968	CDS	126				hypothetical protein
OGCOPLJJ_03969	CDS	390				hypothetical protein
OGCOPLJJ_03970	CDS	546				hypothetical protein
OGCOPLJJ_03971	CDS	312	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
OGCOPLJJ_03972	CDS	546				hypothetical protein
OGCOPLJJ_03973	CDS	390				hypothetical protein
OGCOPLJJ_03974	CDS	126				hypothetical protein
OGCOPLJJ_03975	CDS	1107				hypothetical protein
OGCOPLJJ_03976	CDS	591				hypothetical protein
OGCOPLJJ_03977	CDS	462				hypothetical protein
OGCOPLJJ_03978	CDS	879				hypothetical protein
OGCOPLJJ_03979	CDS	765	yddE_2	5.1.-.-	COG0384	putative isomerase YddE
OGCOPLJJ_03980	CDS	780	fpr_2	1.18.1.2	COG1018	Ferredoxin--NADP reductase
OGCOPLJJ_03981	CDS	729	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
OGCOPLJJ_03982	CDS	867				hypothetical protein
OGCOPLJJ_03983	CDS	372				hypothetical protein
OGCOPLJJ_03984	CDS	1239			COG2200	putative signaling protein
OGCOPLJJ_03985	CDS	210				hypothetical protein
OGCOPLJJ_03986	CDS	318				hypothetical protein
OGCOPLJJ_03987	CDS	3078				hypothetical protein
OGCOPLJJ_03988	CDS	171				hypothetical protein
OGCOPLJJ_03989	CDS	654	yedI		COG2354	Inner membrane protein YedI
OGCOPLJJ_03990	CDS	900				hypothetical protein
OGCOPLJJ_03991	CDS	1035	ynfM_1			Inner membrane transport protein YnfM
OGCOPLJJ_03992	tRNA	76				tRNA-Thr(tgt)
OGCOPLJJ_03993	tRNA	76				tRNA-Thr(tgt)
OGCOPLJJ_03994	CDS	1035	ynfM_2			Inner membrane transport protein YnfM
OGCOPLJJ_03995	tRNA	86				tRNA-Ser(gct)
OGCOPLJJ_03996	tRNA	77				tRNA-Arg(acg)
OGCOPLJJ_03997	tRNA	77				tRNA-Arg(acg)
OGCOPLJJ_03998	CDS	351				hypothetical protein
OGCOPLJJ_03999	CDS	1719				hypothetical protein
OGCOPLJJ_04000	CDS	591				hypothetical protein
OGCOPLJJ_04001	CDS	591	yceI_1		COG2353	Protein YceI
OGCOPLJJ_04002	CDS	591	yceI_2		COG2353	Protein YceI
OGCOPLJJ_04003	CDS	591				hypothetical protein
OGCOPLJJ_04004	CDS	837	rhaS_8			HTH-type transcriptional activator RhaS
OGCOPLJJ_04005	CDS	1152	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
OGCOPLJJ_04006	CDS	753				hypothetical protein
OGCOPLJJ_04007	CDS	1140				hypothetical protein
OGCOPLJJ_04008	CDS	735	lipA_2	2.8.1.8	COG0320	Lipoyl synthase
OGCOPLJJ_04009	CDS	705				hypothetical protein
OGCOPLJJ_04010	CDS	759				hypothetical protein
OGCOPLJJ_04011	CDS	408	hmrR_3			HTH-type transcriptional regulator HmrR
OGCOPLJJ_04012	CDS	558	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
OGCOPLJJ_04013	CDS	2823				hypothetical protein
OGCOPLJJ_04014	CDS	1113	oatA	2.3.1.-		O-acetyltransferase OatA
OGCOPLJJ_04015	CDS	1266	yciC		COG0523	Putative metal chaperone YciC
OGCOPLJJ_04016	CDS	504				hypothetical protein
OGCOPLJJ_04017	CDS	789				hypothetical protein
OGCOPLJJ_04018	CDS	990	tal	2.2.1.2	COG0176	Transaldolase
OGCOPLJJ_04019	CDS	651	leuE		COG1280	Leucine efflux protein
OGCOPLJJ_04020	CDS	429	lrp_6		COG1522	Leucine-responsive regulatory protein
OGCOPLJJ_04021	CDS	306				hypothetical protein
OGCOPLJJ_04022	CDS	501				hypothetical protein
OGCOPLJJ_04023	CDS	336				hypothetical protein
OGCOPLJJ_04024	CDS	315				hypothetical protein
OGCOPLJJ_04025	CDS	300				hypothetical protein
OGCOPLJJ_04026	CDS	288				hypothetical protein
OGCOPLJJ_04027	CDS	147				hypothetical protein
OGCOPLJJ_04028	CDS	165				hypothetical protein
OGCOPLJJ_04029	CDS	342				hypothetical protein
OGCOPLJJ_04030	CDS	267				hypothetical protein
OGCOPLJJ_04031	CDS	267				hypothetical protein
OGCOPLJJ_04032	CDS	342				hypothetical protein
OGCOPLJJ_04033	CDS	165				hypothetical protein
OGCOPLJJ_04034	CDS	147				hypothetical protein
OGCOPLJJ_04035	CDS	639				hypothetical protein
OGCOPLJJ_04036	CDS	1215	sotB_1			sugar efflux transporter
OGCOPLJJ_04037	CDS	447				hypothetical protein
OGCOPLJJ_04038	CDS	330				hypothetical protein
OGCOPLJJ_04039	CDS	162				hypothetical protein
OGCOPLJJ_04040	CDS	225				hypothetical protein
OGCOPLJJ_04041	CDS	633				hypothetical protein
OGCOPLJJ_04042	CDS	633				hypothetical protein
OGCOPLJJ_04043	CDS	225				hypothetical protein
OGCOPLJJ_04044	CDS	870				hypothetical protein
OGCOPLJJ_04045	CDS	420				hypothetical protein
OGCOPLJJ_04046	CDS	129				hypothetical protein
OGCOPLJJ_04047	CDS	558				hypothetical protein
OGCOPLJJ_04048	CDS	675				hypothetical protein
OGCOPLJJ_04049	CDS	675				hypothetical protein
OGCOPLJJ_04050	CDS	675				hypothetical protein
OGCOPLJJ_04051	CDS	357				hypothetical protein
OGCOPLJJ_04052	CDS	315				hypothetical protein
OGCOPLJJ_04053	CDS	288				hypothetical protein
OGCOPLJJ_04054	CDS	288				hypothetical protein
OGCOPLJJ_04055	CDS	315				hypothetical protein
OGCOPLJJ_04056	CDS	729				hypothetical protein
OGCOPLJJ_04057	CDS	1371	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
OGCOPLJJ_04058	CDS	801				hypothetical protein
OGCOPLJJ_04059	CDS	339				hypothetical protein
OGCOPLJJ_04060	CDS	402				hypothetical protein
OGCOPLJJ_04061	CDS	405				hypothetical protein
OGCOPLJJ_04062	CDS	477				hypothetical protein
OGCOPLJJ_04063	CDS	219				hypothetical protein
OGCOPLJJ_04064	CDS	1191				hypothetical protein
OGCOPLJJ_04065	CDS	855				hypothetical protein
OGCOPLJJ_04066	CDS	423				hypothetical protein
OGCOPLJJ_04067	CDS	171				hypothetical protein
OGCOPLJJ_04068	CDS	909				hypothetical protein
OGCOPLJJ_04069	CDS	936	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OGCOPLJJ_04070	CDS	99				hypothetical protein
OGCOPLJJ_04071	CDS	765	tatC_2			Sec-independent protein translocase protein TatC
OGCOPLJJ_04072	CDS	369				hypothetical protein
OGCOPLJJ_04073	CDS	606	tatE			Sec-independent protein translocase protein TatE
OGCOPLJJ_04074	CDS	234				hypothetical protein
OGCOPLJJ_04075	CDS	765	tatC_3			Sec-independent protein translocase protein TatC
OGCOPLJJ_04076	CDS	471				hypothetical protein
OGCOPLJJ_04077	CDS	471				hypothetical protein
OGCOPLJJ_04078	CDS	282				hypothetical protein
OGCOPLJJ_04079	CDS	282				hypothetical protein
OGCOPLJJ_04080	CDS	681				hypothetical protein
OGCOPLJJ_04081	CDS	882				hypothetical protein
OGCOPLJJ_04082	CDS	135				hypothetical protein
OGCOPLJJ_04083	CDS	135				hypothetical protein
OGCOPLJJ_04084	CDS	261				hypothetical protein
OGCOPLJJ_04085	CDS	588				hypothetical protein
OGCOPLJJ_04086	CDS	594				hypothetical protein
OGCOPLJJ_04087	CDS	261				hypothetical protein
OGCOPLJJ_04088	CDS	465				hypothetical protein
OGCOPLJJ_04089	CDS	1086	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
OGCOPLJJ_04090	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
OGCOPLJJ_04091	CDS	1743	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
OGCOPLJJ_04092	CDS	402				hypothetical protein
OGCOPLJJ_04093	CDS	480	rlmH_1	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OGCOPLJJ_04094	CDS	480	rlmH_2	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OGCOPLJJ_04095	CDS	246				hypothetical protein
OGCOPLJJ_04096	CDS	1026				hypothetical protein
OGCOPLJJ_04097	CDS	1089	ydhP_2		COG2814	Inner membrane transport protein YdhP
OGCOPLJJ_04098	CDS	1305				hypothetical protein
OGCOPLJJ_04099	CDS	933	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
OGCOPLJJ_04100	CDS	882	yejK_1		COG3081	Nucleoid-associated protein YejK
OGCOPLJJ_04101	CDS	882	yejK_2		COG3081	Nucleoid-associated protein YejK
OGCOPLJJ_04102	CDS	282				hypothetical protein
OGCOPLJJ_04103	CDS	237				hypothetical protein
OGCOPLJJ_04104	CDS	1587		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
OGCOPLJJ_04105	CDS	582		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
OGCOPLJJ_04106	CDS	360				hypothetical protein
OGCOPLJJ_04107	CDS	549				hypothetical protein
OGCOPLJJ_04108	CDS	549				hypothetical protein
OGCOPLJJ_04109	CDS	360				hypothetical protein
OGCOPLJJ_04110	CDS	870				hypothetical protein
OGCOPLJJ_04111	CDS	978				hypothetical protein
OGCOPLJJ_04112	CDS	291				hypothetical protein
OGCOPLJJ_04113	CDS	105				hypothetical protein
OGCOPLJJ_04114	CDS	879				hypothetical protein
OGCOPLJJ_04115	CDS	651				hypothetical protein
OGCOPLJJ_04116	CDS	243				hypothetical protein
OGCOPLJJ_04117	CDS	348				hypothetical protein
OGCOPLJJ_04118	CDS	597				hypothetical protein
OGCOPLJJ_04119	CDS	312				hypothetical protein
OGCOPLJJ_04120	CDS	768				hypothetical protein
OGCOPLJJ_04121	CDS	273				hypothetical protein
OGCOPLJJ_04122	CDS	846	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
OGCOPLJJ_04123	CDS	747				hypothetical protein
OGCOPLJJ_04124	CDS	951				hypothetical protein
OGCOPLJJ_04125	CDS	297				hypothetical protein
OGCOPLJJ_04126	CDS	297				hypothetical protein
OGCOPLJJ_04127	CDS	444				Putative universal stress protein
OGCOPLJJ_04128	CDS	1584	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
OGCOPLJJ_04129	CDS	453				hypothetical protein
OGCOPLJJ_04130	CDS	321				hypothetical protein
OGCOPLJJ_04131	CDS	384				hypothetical protein
OGCOPLJJ_04132	CDS	348				hypothetical protein
OGCOPLJJ_04133	CDS	375				hypothetical protein
OGCOPLJJ_04134	tRNA	77				tRNA-Met(cat)
OGCOPLJJ_04135	CDS	1263	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OGCOPLJJ_04136	CDS	195				hypothetical protein
OGCOPLJJ_04137	CDS	225				hypothetical protein
OGCOPLJJ_04138	CDS	129				hypothetical protein
OGCOPLJJ_04139	CDS	183	queH_1	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
OGCOPLJJ_04140	CDS	459				hypothetical protein
OGCOPLJJ_04141	CDS	1158				hypothetical protein
OGCOPLJJ_04142	CDS	177				hypothetical protein
OGCOPLJJ_04143	CDS	1038				hypothetical protein
OGCOPLJJ_04144	CDS	558				hypothetical protein
OGCOPLJJ_04145	CDS	417				hypothetical protein
OGCOPLJJ_04146	CDS	270				hypothetical protein
OGCOPLJJ_04147	CDS	561				hypothetical protein
OGCOPLJJ_04148	CDS	795				hypothetical protein
OGCOPLJJ_04149	CDS	243				hypothetical protein
OGCOPLJJ_04150	CDS	363				hypothetical protein
OGCOPLJJ_04151	CDS	117				hypothetical protein
OGCOPLJJ_04152	CDS	1005	rhaR			HTH-type transcriptional activator RhaR
OGCOPLJJ_04153	CDS	612	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
OGCOPLJJ_04154	CDS	246				hypothetical protein
OGCOPLJJ_04155	CDS	504				hypothetical protein
OGCOPLJJ_04156	CDS	813				hypothetical protein
OGCOPLJJ_04157	CDS	849				hypothetical protein
OGCOPLJJ_04158	CDS	1086	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
OGCOPLJJ_04159	CDS	276				hypothetical protein
OGCOPLJJ_04160	CDS	630				hypothetical protein
OGCOPLJJ_04161	CDS	267				hypothetical protein
OGCOPLJJ_04162	CDS	948				hypothetical protein
OGCOPLJJ_04163	CDS	561				hypothetical protein
OGCOPLJJ_04164	CDS	471				hypothetical protein
OGCOPLJJ_04165	CDS	642				hypothetical protein
OGCOPLJJ_04166	CDS	429				hypothetical protein
OGCOPLJJ_04167	CDS	1395	tcyP		COG1823	L-cystine uptake protein TcyP
OGCOPLJJ_04168	CDS	816	yddE_3	5.1.-.-	COG0384	putative isomerase YddE
OGCOPLJJ_04169	CDS	375				hypothetical protein
OGCOPLJJ_04170	CDS	729				hypothetical protein
OGCOPLJJ_04171	CDS	498				hypothetical protein
OGCOPLJJ_04172	CDS	1161	citN		COG2851	Citrate transporter
OGCOPLJJ_04173	CDS	513				hypothetical protein
OGCOPLJJ_04174	CDS	375				hypothetical protein
OGCOPLJJ_04175	CDS	201				hypothetical protein
OGCOPLJJ_04176	CDS	1173				hypothetical protein
OGCOPLJJ_04177	CDS	420				hypothetical protein
OGCOPLJJ_04178	CDS	846				hypothetical protein
OGCOPLJJ_04179	CDS	690				hypothetical protein
OGCOPLJJ_04180	CDS	285				hypothetical protein
OGCOPLJJ_04181	CDS	255				hypothetical protein
OGCOPLJJ_04182	CDS	495				hypothetical protein
OGCOPLJJ_04183	CDS	303				hypothetical protein
OGCOPLJJ_04184	CDS	207				hypothetical protein
OGCOPLJJ_04185	CDS	207				hypothetical protein
OGCOPLJJ_04186	CDS	303				hypothetical protein
OGCOPLJJ_04187	CDS	1071				hypothetical protein
OGCOPLJJ_04188	CDS	1071				hypothetical protein
OGCOPLJJ_04189	CDS	309				hypothetical protein
OGCOPLJJ_04190	CDS	282				hypothetical protein
OGCOPLJJ_04191	CDS	279				hypothetical protein
OGCOPLJJ_04192	CDS	231				hypothetical protein
OGCOPLJJ_04193	CDS	282				hypothetical protein
OGCOPLJJ_04194	CDS	591				hypothetical protein
OGCOPLJJ_04195	CDS	642	ycaC_4	4.-.-.-	COG1335	putative hydrolase YcaC
OGCOPLJJ_04196	CDS	450				hypothetical protein
OGCOPLJJ_04197	CDS	642	ycaC_5	4.-.-.-	COG1335	putative hydrolase YcaC
OGCOPLJJ_04198	CDS	438				hypothetical protein
OGCOPLJJ_04199	CDS	309				hypothetical protein
OGCOPLJJ_04200	CDS	660				hypothetical protein
OGCOPLJJ_04201	CDS	366				hypothetical protein
OGCOPLJJ_04202	CDS	447				hypothetical protein
OGCOPLJJ_04203	CDS	1257	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
OGCOPLJJ_04204	CDS	558				hypothetical protein
OGCOPLJJ_04205	CDS	729	queH_2	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
OGCOPLJJ_04206	CDS	603	queH_3	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
OGCOPLJJ_04207	CDS	1143	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
