locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPIPMGKO_02175	CDS	720				IS91 family transposase ISVsa3
PPIPMGKO_02176	CDS	705				IS6 family transposase IS1006
PPIPMGKO_02177	CDS	438				hypothetical protein
PPIPMGKO_02178	CDS	993				hypothetical protein
PPIPMGKO_02179	CDS	993				hypothetical protein
PPIPMGKO_02180	CDS	438				hypothetical protein
PPIPMGKO_02181	CDS	705				IS6 family transposase IS1006
PPIPMGKO_02182	CDS	720				IS91 family transposase ISVsa3
PPIPMGKO_02183	CDS	456				hypothetical protein
PPIPMGKO_02184	CDS	1215	bcr_8			Bicyclomycin resistance protein
PPIPMGKO_02185	CDS	1494				hypothetical protein
PPIPMGKO_02186	CDS	303	glmM_2			Phosphoglucosamine mutase
PPIPMGKO_02187	CDS	864	folP_3	2.5.1.15	COG0294	Dihydropteroate synthase
PPIPMGKO_02188	CDS	963	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
PPIPMGKO_02189	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
PPIPMGKO_02190	CDS	1527	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PPIPMGKO_02191	CDS	1404		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PPIPMGKO_02192	CDS	786	budC_1	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
PPIPMGKO_02193	CDS	1059	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
PPIPMGKO_02194	CDS	912				hypothetical protein
PPIPMGKO_02195	CDS	1272	norR			Anaerobic nitric oxide reductase transcription regulator NorR
PPIPMGKO_02196	CDS	696	blh_3	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
PPIPMGKO_02197	CDS	1656				hypothetical protein
PPIPMGKO_02198	CDS	792				hypothetical protein
PPIPMGKO_02199	CDS	1005				hypothetical protein
PPIPMGKO_02200	CDS	918				hypothetical protein
PPIPMGKO_02201	CDS	855	rhaS_4			HTH-type transcriptional activator RhaS
PPIPMGKO_02202	CDS	396	hxlR		COG1733	HTH-type transcriptional activator HxlR
PPIPMGKO_02203	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
PPIPMGKO_02204	CDS	1350				hypothetical protein
PPIPMGKO_02205	CDS	2448				hypothetical protein
PPIPMGKO_02206	CDS	384				hypothetical protein
PPIPMGKO_02207	CDS	633				hypothetical protein
PPIPMGKO_02208	CDS	1464				hypothetical protein
PPIPMGKO_02209	CDS	378				hypothetical protein
PPIPMGKO_02210	CDS	612	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
PPIPMGKO_02211	CDS	1299	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PPIPMGKO_02212	CDS	705				hypothetical protein
PPIPMGKO_02213	CDS	639	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
PPIPMGKO_02214	CDS	2838	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
PPIPMGKO_02215	CDS	1017				hypothetical protein
PPIPMGKO_02216	CDS	696	fabR_2		COG1309	HTH-type transcriptional repressor FabR
PPIPMGKO_02217	CDS	1071		1.-.-.-	COG1018	NADPH oxidoreductase
PPIPMGKO_02218	CDS	1095	desA3_2	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
PPIPMGKO_02219	CDS	465				hypothetical protein
PPIPMGKO_02220	CDS	633				hypothetical protein
PPIPMGKO_02221	CDS	651				hypothetical protein
PPIPMGKO_02222	CDS	720	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PPIPMGKO_02223	CDS	606				hypothetical protein
PPIPMGKO_02224	CDS	894	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
PPIPMGKO_02225	CDS	645	pncA	3.5.1.19	COG1335	Nicotinamidase
PPIPMGKO_02226	CDS	939	panS		COG0385	Pantothenate precursors transporter PanS
PPIPMGKO_02227	CDS	1344	norM_1		COG0534	Multidrug resistance protein NorM
PPIPMGKO_02228	CDS	471				hypothetical protein
PPIPMGKO_02229	CDS	1056	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
PPIPMGKO_02230	CDS	780				hypothetical protein
PPIPMGKO_02231	CDS	549	fosB	2.5.1.-		Metallothiol transferase FosB
PPIPMGKO_02232	CDS	633	nagL	5.2.1.4		Maleylpyruvate isomerase
PPIPMGKO_02233	CDS	1308				hypothetical protein
PPIPMGKO_02234	CDS	1389	aroP_2		COG1113	Aromatic amino acid transport protein AroP
PPIPMGKO_02235	CDS	684				hypothetical protein
PPIPMGKO_02236	CDS	1266	yciC		COG0523	Putative metal chaperone YciC
PPIPMGKO_02237	CDS	1113	oatA	2.3.1.-		O-acetyltransferase OatA
PPIPMGKO_02238	CDS	753	nagR_1		COG2188	HTH-type transcriptional repressor NagR
PPIPMGKO_02239	CDS	210				hypothetical protein
PPIPMGKO_02240	CDS	1704	pepO	3.4.24.-	COG3590	Neutral endopeptidase
PPIPMGKO_02241	CDS	750				hypothetical protein
PPIPMGKO_02242	CDS	1068				hypothetical protein
PPIPMGKO_02243	CDS	519				hypothetical protein
PPIPMGKO_02244	CDS	579	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
PPIPMGKO_02245	CDS	1470	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PPIPMGKO_02246	CDS	1479	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PPIPMGKO_02247	CDS	315	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PPIPMGKO_02248	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
PPIPMGKO_02249	CDS	858	mreC		COG1792	Cell shape-determining protein MreC
PPIPMGKO_02250	CDS	492				hypothetical protein
PPIPMGKO_02251	CDS	561	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
PPIPMGKO_02252	CDS	1455	rng	3.1.26.-	COG1530	Ribonuclease G
PPIPMGKO_02253	CDS	174				hypothetical protein
PPIPMGKO_02254	CDS	1386	wax-dgaT	2.3.1.20		O-acyltransferase WSD
PPIPMGKO_02255	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
PPIPMGKO_02256	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
PPIPMGKO_02257	CDS	1431				hypothetical protein
PPIPMGKO_02258	CDS	1248	sfnC_2	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
PPIPMGKO_02259	CDS	1251	sfnC_3	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
PPIPMGKO_02260	CDS	1347	norM_2		COG0534	Multidrug resistance protein NorM
PPIPMGKO_02261	CDS	462				hypothetical protein
PPIPMGKO_02262	CDS	1155	hemW		COG0635	Heme chaperone HemW
PPIPMGKO_02263	CDS	756	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PPIPMGKO_02264	CDS	897	pgrR_5			HTH-type transcriptional regulator PgrR
PPIPMGKO_02265	tRNA	76				tRNA-Lys(ttt)
PPIPMGKO_02266	tRNA	76				tRNA-Lys(ttt)
PPIPMGKO_02267	CDS	1842		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
PPIPMGKO_02268	CDS	3333	rne	3.1.26.12		Ribonuclease E
PPIPMGKO_02269	CDS	933	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
PPIPMGKO_02270	CDS	675		3.1.3.5	COG0546	5'-nucleotidase
PPIPMGKO_02271	CDS	696				hypothetical protein
PPIPMGKO_02272	CDS	606				hypothetical protein
PPIPMGKO_02273	CDS	678				hypothetical protein
PPIPMGKO_02274	CDS	1338				hypothetical protein
PPIPMGKO_02275	CDS	1674				hypothetical protein
PPIPMGKO_02276	CDS	1029	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PPIPMGKO_02277	CDS	1131				hypothetical protein
PPIPMGKO_02278	CDS	1035	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PPIPMGKO_02279	CDS	504		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
PPIPMGKO_02280	CDS	1245	pgl_1	3.1.1.31		6-phosphogluconolactonase
PPIPMGKO_02281	CDS	1245	pgl_2	3.1.1.31		6-phosphogluconolactonase
PPIPMGKO_02282	CDS	504		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
PPIPMGKO_02283	CDS	1035	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PPIPMGKO_02284	CDS	1131				hypothetical protein
PPIPMGKO_02285	CDS	1029	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PPIPMGKO_02286	CDS	1674				hypothetical protein
PPIPMGKO_02287	CDS	1338				hypothetical protein
PPIPMGKO_02288	CDS	933			COG3039	IS5 family transposase ISAba13
PPIPMGKO_02289	CDS	837			COG1629	putative TonB-dependent receptor
PPIPMGKO_02290	CDS	315				hypothetical protein
PPIPMGKO_02291	CDS	288				hypothetical protein
PPIPMGKO_02292	CDS	828		3.5.2.6	COG2602	Beta-lactamase OXA-133
PPIPMGKO_02293	CDS	144				hypothetical protein
PPIPMGKO_02294	CDS	576				hypothetical protein
PPIPMGKO_02295	CDS	951				hypothetical protein
PPIPMGKO_02296	CDS	372				hypothetical protein
PPIPMGKO_02297	CDS	885				hypothetical protein
PPIPMGKO_02298	CDS	1476	msr(E)			ABC-F type ribosomal protection protein Msr(E)
PPIPMGKO_02299	CDS	534				hypothetical protein
PPIPMGKO_02300	CDS	924				hypothetical protein
PPIPMGKO_02301	CDS	1437				hypothetical protein
PPIPMGKO_02302	CDS	306				hypothetical protein
PPIPMGKO_02303	CDS	432				hypothetical protein
PPIPMGKO_02304	CDS	462				hypothetical protein
PPIPMGKO_02305	CDS	1644			COG1629	putative TonB-dependent receptor
PPIPMGKO_02306	CDS	918	tufA_3		COG0050	Elongation factor Tu
PPIPMGKO_02307	tRNA	76				tRNA-Trp(cca)
PPIPMGKO_02308	CDS	441	secE			Protein translocase subunit SecE
PPIPMGKO_02309	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
PPIPMGKO_02310	CDS	429	rplK		COG0080	50S ribosomal protein L11
PPIPMGKO_02311	CDS	696	rplA		COG0081	50S ribosomal protein L1
PPIPMGKO_02312	CDS	507	rplJ		COG0244	50S ribosomal protein L10
PPIPMGKO_02313	CDS	372	rplL			50S ribosomal protein L7/L12
PPIPMGKO_02314	CDS	4089	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
PPIPMGKO_02315	CDS	4194	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
PPIPMGKO_02316	CDS	366				hypothetical protein
PPIPMGKO_02317	CDS	357				hypothetical protein
PPIPMGKO_02318	CDS	498				hypothetical protein
PPIPMGKO_02319	CDS	873	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
PPIPMGKO_02320	CDS	210				hypothetical protein
PPIPMGKO_02321	CDS	1179		3.4.21.-		Extracellular serine proteinase
PPIPMGKO_02322	CDS	1455	bicA_1		COG0659	Bicarbonate transporter BicA
PPIPMGKO_02323	CDS	630				hypothetical protein
PPIPMGKO_02324	CDS	1443	gdhB_3	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
PPIPMGKO_02325	CDS	444				Putative universal stress protein
PPIPMGKO_02326	CDS	2094				hypothetical protein
PPIPMGKO_02327	CDS	2094				hypothetical protein
PPIPMGKO_02328	CDS	444				Putative universal stress protein
PPIPMGKO_02329	CDS	1443	gdhB_4	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
PPIPMGKO_02330	CDS	630				hypothetical protein
PPIPMGKO_02331	CDS	1455	bicA_2		COG0659	Bicarbonate transporter BicA
PPIPMGKO_02332	CDS	1179		3.4.21.-		Extracellular serine proteinase
PPIPMGKO_02333	CDS	285				hypothetical protein
PPIPMGKO_02334	CDS	972	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
PPIPMGKO_02335	CDS	1377	ttuB_1			Putative tartrate transporter
PPIPMGKO_02336	CDS	873	glxR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
PPIPMGKO_02337	CDS	885	rhaS_5			HTH-type transcriptional activator RhaS
PPIPMGKO_02338	CDS	639				hypothetical protein
PPIPMGKO_02339	CDS	1053	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
PPIPMGKO_02340	CDS	1020	yclQ		COG4607	Petrobactin-binding protein YclQ
PPIPMGKO_02341	CDS	1017			COG0609	putative ABC transporter permease protein
PPIPMGKO_02342	CDS	765	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
PPIPMGKO_02343	CDS	492				hypothetical protein
PPIPMGKO_02344	CDS	789	nimR_3			HTH-type transcriptional regulator NimR
PPIPMGKO_02345	CDS	813				hypothetical protein
PPIPMGKO_02346	CDS	885	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
PPIPMGKO_02347	CDS	1494				hypothetical protein
PPIPMGKO_02348	CDS	768				hypothetical protein
PPIPMGKO_02349	CDS	1395				hypothetical protein
PPIPMGKO_02350	CDS	456				Bacteriohemerythrin
PPIPMGKO_02351	CDS	261				hypothetical protein
PPIPMGKO_02352	CDS	324	rnfH			Protein RnfH
PPIPMGKO_02353	CDS	399	bamE			Outer membrane protein assembly factor BamE
PPIPMGKO_02354	CDS	438	fur		COG0735	Ferric uptake regulation protein
PPIPMGKO_02355	CDS	1119	pilT_1		COG2805	Twitching mobility protein
PPIPMGKO_02356	CDS	1068	pilT_2		COG2805	Twitching mobility protein
PPIPMGKO_02357	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
PPIPMGKO_02358	CDS	3597				hypothetical protein
PPIPMGKO_02359	CDS	1269	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PPIPMGKO_02360	CDS	492				hypothetical protein
PPIPMGKO_02361	CDS	378				hypothetical protein
PPIPMGKO_02362	CDS	453				hypothetical protein
PPIPMGKO_02363	CDS	906				Epimerase family protein
PPIPMGKO_02364	CDS	1116	thiO	1.4.3.19		Glycine oxidase
PPIPMGKO_02365	CDS	1098	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PPIPMGKO_02366	CDS	498				hypothetical protein
PPIPMGKO_02367	CDS	1170				hypothetical protein
PPIPMGKO_02368	CDS	237				hypothetical protein
PPIPMGKO_02369	CDS	612	lexA_1	3.4.21.88		LexA repressor
PPIPMGKO_02370	CDS	612	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
PPIPMGKO_02371	CDS	456	lrp_6		COG1522	Leucine-responsive regulatory protein
PPIPMGKO_02372	CDS	1617				hypothetical protein
PPIPMGKO_02373	CDS	3474	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
PPIPMGKO_02374	CDS	960	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
PPIPMGKO_02375	CDS	285	yjdJ		COG2388	putative protein YjdJ
PPIPMGKO_02376	CDS	660	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
PPIPMGKO_02377	CDS	666	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
PPIPMGKO_02378	CDS	732	glnQ_1			Glutamine transport ATP-binding protein GlnQ
PPIPMGKO_02379	CDS	861	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
PPIPMGKO_02380	CDS	867	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
PPIPMGKO_02381	CDS	936	dmlR_9			HTH-type transcriptional regulator DmlR
PPIPMGKO_02382	CDS	639	rhtC_1		COG1280	Threonine efflux protein
PPIPMGKO_02383	CDS	918				hypothetical protein
PPIPMGKO_02384	CDS	1344	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
PPIPMGKO_02385	CDS	1251				hypothetical protein
PPIPMGKO_02386	CDS	786	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PPIPMGKO_02387	CDS	1239	styA	1.14.14.11		Styrene monooxygenase StyA
PPIPMGKO_02388	CDS	531	C1-hpah_3	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
PPIPMGKO_02389	CDS	948				hypothetical protein
PPIPMGKO_02390	CDS	1059	rhaS_6			HTH-type transcriptional activator RhaS
PPIPMGKO_02391	CDS	1029	antC		COG0543	Anthranilate 1,2-dioxygenase electron transfer component
PPIPMGKO_02392	CDS	492	antB	1.14.12.1	COG5517	Anthranilate 1,2-dioxygenase small subunit
PPIPMGKO_02393	CDS	1416	antA_2	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
PPIPMGKO_02394	CDS	351	mopA		COG2005	Molybdenum-pterin-binding protein MopA
PPIPMGKO_02395	CDS	786	modA		COG0725	Molybdate-binding protein ModA
PPIPMGKO_02396	CDS	693	modB		COG4149	Molybdenum transport system permease protein ModB
PPIPMGKO_02397	CDS	621	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PPIPMGKO_02398	CDS	771	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
PPIPMGKO_02399	CDS	642	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
PPIPMGKO_02400	CDS	498				hypothetical protein
PPIPMGKO_02401	CDS	642	ycgM		COG0179	putative protein YcgM
PPIPMGKO_02402	CDS	255	nimR_4			HTH-type transcriptional regulator NimR
PPIPMGKO_02403	CDS	915				hypothetical protein
PPIPMGKO_02404	CDS	1248				hypothetical protein
PPIPMGKO_02405	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
PPIPMGKO_02406	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PPIPMGKO_02407	CDS	714				hypothetical protein
PPIPMGKO_02408	CDS	672				hypothetical protein
PPIPMGKO_02409	CDS	885				hypothetical protein
PPIPMGKO_02410	CDS	477	ybeY	3.1.-.-		Endoribonuclease YbeY
PPIPMGKO_02411	CDS	1089	ybeZ		COG1702	PhoH-like protein
PPIPMGKO_02412	CDS	1452	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PPIPMGKO_02413	CDS	1986	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
PPIPMGKO_02414	CDS	663				hypothetical protein
PPIPMGKO_02415	CDS	987	mdh	1.1.1.37		Malate dehydrogenase
PPIPMGKO_02416	CDS	246				hypothetical protein
PPIPMGKO_02417	CDS	528				hypothetical protein
PPIPMGKO_02418	CDS	1785	hbpA		COG0747	Heme-binding protein A
PPIPMGKO_02419	CDS	1821	oppA		COG4166	Oligopeptide-binding protein OppA
PPIPMGKO_02420	CDS	2013	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
PPIPMGKO_02421	CDS	939	gsiC		COG0601	Glutathione transport system permease protein GsiC
PPIPMGKO_02422	CDS	1143				hypothetical protein
PPIPMGKO_02423	CDS	1731	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
PPIPMGKO_02424	CDS	735				hypothetical protein
PPIPMGKO_02425	CDS	369				hypothetical protein
PPIPMGKO_02426	CDS	858	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
PPIPMGKO_02427	CDS	735				hypothetical protein
PPIPMGKO_02428	CDS	267	rpsT		COG0268	30S ribosomal protein S20
PPIPMGKO_02429	CDS	666				hypothetical protein
PPIPMGKO_02430	CDS	507		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
PPIPMGKO_02431	CDS	780				hypothetical protein
PPIPMGKO_02432	CDS	942	yfeX_2	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
PPIPMGKO_02433	CDS	1338	glmM_3	5.4.2.10	COG1109	Phosphoglucosamine mutase
PPIPMGKO_02434	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
PPIPMGKO_02435	CDS	1701	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
PPIPMGKO_02436	CDS	768				hypothetical protein
PPIPMGKO_02437	CDS	933	prfB		COG1186	Peptide chain release factor RF2
PPIPMGKO_02438	CDS	132				hypothetical protein
PPIPMGKO_02439	CDS	303				hypothetical protein
PPIPMGKO_02440	CDS	1059	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
PPIPMGKO_02441	CDS	1293	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
PPIPMGKO_02442	CDS	708				hypothetical protein
PPIPMGKO_02443	CDS	981				hypothetical protein
PPIPMGKO_02444	CDS	576				hypothetical protein
PPIPMGKO_02445	CDS	1950	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PPIPMGKO_02446	CDS	543	sttH	3.5.2.19		Streptothricin hydrolase
PPIPMGKO_02447	CDS	414	lrpC		COG1522	HTH-type transcriptional regulator LrpC
PPIPMGKO_02448	CDS	1113	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
PPIPMGKO_02449	CDS	594				hypothetical protein
PPIPMGKO_02450	CDS	864	gltP_2		COG1301	Proton/glutamate-aspartate symporter
PPIPMGKO_02451	CDS	1122				hypothetical protein
PPIPMGKO_02452	CDS	1119	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
PPIPMGKO_02453	CDS	1365				hypothetical protein
PPIPMGKO_02454	CDS	1263				hypothetical protein
PPIPMGKO_02455	CDS	948	ansA	3.5.1.1	COG0252	L-asparaginase 1
PPIPMGKO_02456	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
PPIPMGKO_02457	CDS	1011				putative HTH-type transcriptional regulator
PPIPMGKO_02458	CDS	222	infA		COG0361	Translation initiation factor IF-1
PPIPMGKO_02459	CDS	369				hypothetical protein
PPIPMGKO_02460	CDS	408				hypothetical protein
PPIPMGKO_02461	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PPIPMGKO_02462	CDS	591				hypothetical protein
PPIPMGKO_02463	CDS	648	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
PPIPMGKO_02464	CDS	1530	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
PPIPMGKO_02465	CDS	249				hypothetical protein
PPIPMGKO_02466	CDS	861	cmpR_3			HTH-type transcriptional activator CmpR
PPIPMGKO_02467	CDS	2379	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
PPIPMGKO_02468	CDS	756				hypothetical protein
PPIPMGKO_02469	CDS	1053	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
PPIPMGKO_02470	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
PPIPMGKO_02471	CDS	621	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
PPIPMGKO_02472	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
PPIPMGKO_02473	CDS	879	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
PPIPMGKO_02474	CDS	384	rpsF		COG0360	30S ribosomal protein S6
PPIPMGKO_02475	CDS	228	rpsR		COG0238	30S ribosomal protein S18
PPIPMGKO_02476	CDS	447	rplI		COG0359	50S ribosomal protein L9
PPIPMGKO_02477	CDS	1446	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
PPIPMGKO_02478	CDS	1077	alr1	5.1.1.1	COG0787	Alanine racemase
PPIPMGKO_02479	CDS	735				hypothetical protein
PPIPMGKO_02480	CDS	780			COG1305	putative protein
PPIPMGKO_02481	CDS	597				hypothetical protein
PPIPMGKO_02482	CDS	1239			COG2308	putative protein
PPIPMGKO_02483	CDS	903	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
PPIPMGKO_02484	CDS	147				hypothetical protein
PPIPMGKO_02485	CDS	942				hypothetical protein
PPIPMGKO_02486	CDS	468				hypothetical protein
PPIPMGKO_02487	CDS	909				hypothetical protein
PPIPMGKO_02488	CDS	1281	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
PPIPMGKO_02489	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
PPIPMGKO_02490	CDS	2433	comEC		COG0658	ComE operon protein 3
PPIPMGKO_02491	CDS	960	lpxL_1	2.3.1.241		Lipid A biosynthesis lauroyltransferase
PPIPMGKO_02492	CDS	1098				hypothetical protein
PPIPMGKO_02493	CDS	810				hypothetical protein
PPIPMGKO_02494	CDS	630	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PPIPMGKO_02495	CDS	1071	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
PPIPMGKO_02496	CDS	1194			COG0628	Putative transport protein
PPIPMGKO_02497	CDS	699	hda		COG0593	DnaA regulatory inactivator Hda
PPIPMGKO_02498	CDS	1089				hypothetical protein
PPIPMGKO_02499	CDS	402				hypothetical protein
PPIPMGKO_02500	CDS	945				hypothetical protein
PPIPMGKO_02501	CDS	882	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
PPIPMGKO_02502	CDS	1023				hypothetical protein
PPIPMGKO_02503	CDS	1812	atzF	3.5.1.54		Allophanate hydrolase
PPIPMGKO_02504	CDS	435				Putative nickel-responsive regulator
PPIPMGKO_02505	CDS	126				hypothetical protein
PPIPMGKO_02506	CDS	354	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
PPIPMGKO_02507	CDS	537	kefF_1	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
PPIPMGKO_02508	CDS	3606	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
PPIPMGKO_02509	CDS	654				hypothetical protein
PPIPMGKO_02510	CDS	741				hypothetical protein
PPIPMGKO_02511	CDS	1164		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
PPIPMGKO_02512	CDS	432				hypothetical protein
PPIPMGKO_02513	CDS	561				hypothetical protein
PPIPMGKO_02514	CDS	849	add	3.5.4.4	COG1816	Adenosine deaminase
PPIPMGKO_02515	tRNA	77				tRNA-Pro(tgg)
PPIPMGKO_02516	tRNA	76				tRNA-His(gtg)
PPIPMGKO_02517	tRNA	77				tRNA-Arg(tct)
PPIPMGKO_02518	tRNA	77				tRNA-Pro(tgg)
PPIPMGKO_02519	CDS	1065	nadA	2.5.1.72	COG0379	Quinolinate synthase A
PPIPMGKO_02520	CDS	1221	argJ			Arginine biosynthesis bifunctional protein ArgJ
PPIPMGKO_02521	CDS	480	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
PPIPMGKO_02522	CDS	321	gdx			Guanidinium exporter
PPIPMGKO_02523	CDS	996	zitB_2			Zinc transporter ZitB
PPIPMGKO_02524	CDS	756				hypothetical protein
PPIPMGKO_02525	CDS	1935	copA			Copper resistance protein A
PPIPMGKO_02526	CDS	399				hypothetical protein
PPIPMGKO_02527	CDS	822	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
